message_id,customer_msg
1427861,"@115850 Diwali, I have opted for prime membership hoping that delivery of goods will be faster. To my surprise, it is  getting delayed and"
2795345,"@AmazonHelp Hi, I would like you to respond to a message that is circulating on Whastapp networks where you pay $ 500 is true or false"
723273,アマゾン詳しい人誰かいない？？😫
2928461,"The @115821 @117634 unlimited program seems to not provide access to a lot of the books I would want to read. Effectively, a deal breaker. @115850 @137341"
1227991,"@AmazonHelp I posted that when it was “updated” to tomorrow. Unsure how it makes from origin to KY, then whoops! Never saw it in OH?"
40432,"So, the @117634 cloud reader doesn't support the book I've just bought and they do not offer an app for linux. I'm installing wine..."
131701,@AmazonHelp trying to order the Switch on amazon UK and it says in stock but won’t let me add to basket!?
2113054,@115821 Kindly check the details based on my order number and provide the solution immediately it’s already long delayed
384860,"@115850 I'm having problems with my order, could you sort it out"
2265535,@AmazonHelp I don't know how to fill that form i give uh my order I'd help me its urgent
823567,@116618 Can you not play Amazon Live Video on a screen cast or screen mirror?
2300791,@AmazonHelp And now your CS dept want my wife to repack this shower of shite and take time out of her day to return it for a refund?! What are you going to do. glue it together and resell it?!
2122334,For the first time didn't get a response from you @115850 ! https://t.co/VP4V7xlH8U
1375720,"@AmazonHelp @119038 Hi, I have a Spanish Amazon Prime account. After linking it with my Twitch one, will I get charged anything? Cheers."
1786161,"@116875 Hola. Quiero comprar unas memorias solo que me marca: ""Pueden aplicarse tarifas de importacion""  puesto que dice que el vendedor es de amazon USA . Osea que me va a salir mas caro o ahi como puedo saber cuanto dinero me va a aumentar antes de finalizar la compra"
12505,@AmazonHelp How do I disable notifications indicated by the bell icon in upper left corner of iOS Kindle app?
2739340,"@AmazonHelp So 2/3 items came 10m ago checked the third and says been delivered so clicked on it and it said it came 10m with the other 2 items but it hasn't, any idea why? (The item that hasn't turned up is the one in first image) https://t.co/agvoWbVgaj"
248700,"Fuck you @115850 , when I was looted by your seller by sending a defected laptop and refusing to send me a new product by saying 1/n"
393072,@AmazonHelp I don't know
416955,@AmazonHelp He obviously hasn’t returned my messages
485348,"After years of buying, first time I ship with Amazon Logistic and it's just a quick way to throw away my money, 800 $ lost in merchandise and you just can not be held responsible. What good policies, guys, great work. @115821 @116928, that was a Black Friday in deep"
1680969,@AmazonHelp Your phone support is horrendous. Total garbage
18933,@AmazonHelp When will be the earliest?? 1 more month?
280181,"@AmazonHelp @115850 @115851 you are not helping me out , i want a written apology with my name from your help support head"
2733992,"After so many delayed @115850 Prime orders, I'm just tired. It's been months since since I might have recieved an order on the date commited. In Mumbai! Is @118702 any better at honouring delivery commitments?"
11594,Bit of a piss take really now @115830 - was promised it by 9pm today. https://t.co/QKJ9a5DIki
1665292,@AmazonHelp Arriving early: Rewy Mini Rugby Wireless Portable Bluetooth Speaker With USB &amp; TF Card Sloü will be delivered by AmzAgent(8919426646).
555310,@AmazonHelp There were many in which I participated. Where can I find the winners list on the app? No specific tab?
1121640,@115830 Missed package delivery by 2mins and really needed it today! PLEASE can ask driver to redeliver today trackingID Q63029286413 🙏🏾🙏🏾
909477,"@AmazonHelp So when you said you'll look into it, did you think about a timeframe"
2530701,"@AmazonHelp Gracias, voy a ello."
2840210,@AmazonHelp Et voilà qui est fait ;)
533321,@115850 dear team in my whole purchasing from u this is my first complaint against your product and im extremely feeling robbed this time.. kindly help me https://t.co/gZ3ic40d1u
2069761,@AmazonHelp No someone went into my account. How could they do that without knowing my email and password?
2361862,@AmazonHelp Dal 15 al 17 ma non è ancora stato spedito. Mi è stato consigliato di rifare l’ordine in modo che così mi verrà spedito subito 😑
562974,@AmazonHelp @115821 https://t.co/dAR8QQ8yaY
1052382,"@115850 with my folded hands in request to you guys, can you explain what is going on? It has been a while since I requested this refund 😞 https://t.co/1I6qGzVvRN"
899496,@AmazonHelp Warum gibt es auf dem iPad seit dem neuesten Update der App nur noch die vertikale Darstellung?
1702178,@AmazonHelp Which we cannot afford to do
1655689,"@AmazonHelp It is staying that,I should have done minimum payment or should be a prime member to write a review."
1217439,What the hell is wrong with amazon when i m telling them that my bank denies filing charge dispute with the reference number @AmazonHelp
1315490,Seriously how did the order get cancelled when it didn't even leave out for delivery. Unethical behavior @115850 https://t.co/Sy9PYTwvnc
179118,@AmazonHelp Ha ha. Thanks. All I know is that I love reading :)
1611160,@AmazonHelp @115850  my replacement  still not despatched by u.  What i do very poor experience  with Amazon.  Shall  i enjoy  empty box of Nokia 6 https://t.co/KOQ6Ol8xDA
1263405,@AmazonHelp  https://t.co/WcaY8ZNdtz
1106454,@AmazonHelp どうもご丁寧にありがとうございます。
2274207,"システム内部にエラーがありました。問題はすでに記録済みで、今後調査を進める予定です。ご迷惑をおかけして申し訳ございません。 

Amazonさん。。。なんとかして。。"
986856,@AmazonHelp I made purchases using that card last week. Also tried 3 others. Same. Your customer services said can’t change details as it was a preorder
381706,@AmazonHelp @115850 i want my refund back against order number #408-0910267-8989113
2477378,@AmazonHelp Esto debía ser una taza. https://t.co/6FsE8dkF3p
1674825,"@119625 plz add Hindi audio feed for ""Man In The High Castle"". Such a good show. Hindi feed will increase viewership."
584622,I’m like take your shit back and give me back my money or replace the damn things and they refused to!! So wtf am I prime member for @115821
2477478,yay it's finally here!! thanks @AmazonHelp https://t.co/jajCib3aI2
179233,"@128308 @12379 #Amazonfarji I have not received my product till now, #Amzagents not responding properly. @120320"
2538974,@AmazonHelp @115851 pls read and act on the tweeter responses. Everything is highligted and i have already written the issues here. I am fed up and exhausted. @115821
2464867,@AmazonHelp hi ordered a pair of overalls earlier in the week and they’re supposed to be here tomorrow and they still haven’t shipped. help https://t.co/oZ4bgznJ7w
1101926,@AmazonHelp I missed the return window
609457,@115821 @AmazonHelp Can someone popular RT this or something?
380701,@115830 I received a amazon.fr gift card but need the balance on my https://t.co/BDVJqZF8Wf account. How can I do this?
1490275,"@AmazonHelp The delivery was estimated for yesterday (sat 25). Now it says ""Now expected November 26 - November 28"""
663766,@115821 When will you guys have #BlackFridayDeals on shoes?
1002567,"@357316 @115850 Amazon Transportation Services, their own!"
1737131,@AmazonHelp @115851 @115821  Must improve the service quality. Not happy with the poor resolution model they have. #StopUsingAmazon
1780152,Hey @117795 why do I pay for membership that includes free 2-day shipping when things take 3 Days? https://t.co/cJSTPl6z7Z
1206893,Really sad that my #creakers book is unreadable on my kindle as the font is so small and no way to zoom in. What can I do @AmazonHelp
1338558,"@AmazonHelp You keep failing to deliver things I urgently need for no reason! Won't be continuing with Prime, as I can't get things next day"
967258,@116316 könnt ihr mir da vielleicht helfen? https://t.co/92mIGzRRpL
60269,@AmazonHelp Day 3....STILL NO DELIVERY! Anyone else think this is pathetic? #Retailfail #EpicFail #PoorExperience #AmazonFail @115830
2682231,"@AmazonHelp Its just that in spite of ordering it within the first week of invitations being open, I have to wait for so long..."
948858,@AmazonHelp explain how I order on prime yesterday and it's not due to arrive til Monday? What happened to 2-day shipping? 😡😡😡
2671826,"@AmazonHelp C'est déjà fait. Je met uniquement en lumière vos pratiques douteuses et à la limite du légal. Bonne journée,"
977753,@AmazonHelp I never said to match price with others. I am talking about price protection. Anyways the response suggests Amazon is no different
603210,Getting fed up with @115830 and Amazon Logistics claiming they tried to deliver a package but the doorbell didn’t ring the knocker didn’t knock and when you check the letterbox there is no card.   #cancelledordednow
425135,@AmazonHelp Sent. Kindly resolve this on immediate basis.
682533,"@AmazonHelp Sure, will do that in future, ill remove my tweet. Already, you can fetch all details useing ord#. But still filled  the form given. Plz chk"
1660828,"マビック エスポア 
アマゾンで5000円だったから注文したけどまさか一日経たないうちに届くとは...被り心地もgood https://t.co/EcKWfDQQgN"
9147,"@115850 order ID ending with 5148337, I paid ur delivery guy 1000 Rs for a 690 Rs order, asked him to add 310 to wallet, Y s it not done?"
225260,Selected evening express #primemember package due to arrive 2nd Oct hasn't arrived yet. Customer care has no answer @116316 #amazonprime https://t.co/gaSb519I96
180072,"@115850 @130474 @12295 @122089  product nahi mila, lekin delivered sms aya 😣 #IndiaPost https://t.co/cBLp2rd0TV"
172304,"And after reseting the password, several times, it says it is incorrect. Come on folks, make it work or shut it down. Hey @115851 any comments on this terrible product/service? -Of course not. https://t.co/OmDqvOkfLj"
2420298,@AmazonHelp Yes I have. That's why I'm stuck with e-waste disposal for the fake product I received.
2219940,amazonで何も買った記憶ないけど、不在票が入ってたよぅ！
2226782,"@AmazonHelp ありがとうございました😊✨
https://t.co/AO9VYJRUuq"
2897589,"meu box do scott pilgrim chegou hoje,eu to tao feliz @117086 te amo https://t.co/qh79RsZR2V"
278987,@AmazonHelp DidNt resolve..
1412400,@115850 why I can't have Amazon pantry items ship to Chittorgarh-312001??
609341,"@AmazonHelp So far I've been lucky that things have arrived on time (for the most part - the item I'm currently waiting on is more than the 2-day prime shipping for some reason. Ordered Sunday and arriving ""late"" today?). It does make me nervous for my holiday purchases..."
2043381,@115821 locked me out of my prime account for weeks! No solution
710645,"@AmazonHelp Take it on urgent.
I will b on traveling from sat. That's why I raised that product.
If not came b4 Friday than it will b disappointment"
600318,"Hey @120533 @117634 Quand pourrions nous télécharger des app sur Kindle en France ??
Car j’aimerai beaucoup faire mes sudoku dessus!"
2700901,@115821 what's going on with your app? #technicaldifficulties
2767524,@AmazonHelp Merci 😍😍😍😍 je suis en train d'installer les applications
2102727,Amazon music unlimitedの無料体験入ってみた🐶 すごい、聴ける曲増えた、、、
2154038,"@AmazonHelp Je vais faire ça, merci"
2931434,Hey @116618 why isn’t episode 9 of #Lucifer on the app yet? I thought it was every Tuesday?
2924578,my cremation kit hasn’t came yet wtf @115821
2667386,@115850 @379 @228164 My order is not diliver stil now i pay extra charge for oneday dilivery
1576286,@115850 how do I contact Amazon Hubli? https://t.co/DtmtdiejiA
2734329,"Two times in a row I've been let down by @115821 now. First they claim to have handed me a package when actually it was left outside. This time they didn't even bother to attempt delivery and I didn't get my package. 
So what am I paying for with prime??"
1266288,@115850 @146956 @51167 @134046 @118341 @15352 @115821  https://t.co/aIGE69L9HI
1020249,@AmazonHelp Amazon warehouse deals. Purchased an action cam. Missing lens cover. Mounting accessories and such. That non-specific enough?
2923587,"@AmazonHelp I want to send this order to Chile, where I live"
1421870,"@AmazonHelp (2/2) be here today, so I was a bit confused when I got a status saying there was a delay?"
2275900,"Hey @115821, we’d love to leave you packaging feedback, but first we need to receive the actual package 😔 https://t.co/iVDZ1I9xsw"
2825657,"Hi @119625 when will we see DHEERAN ADHIGAARAM ONDRU tamil film in prime ???
Can u make it fast please...😐"
288609,"@AmazonHelp yes I did, when I try to view or edit the order it won't let me change the payment option, even if I add a new one"
1843588,From last 5 days only fake promises are done by amazon customer executive i think we should not done the shoping from this rediculus webside i purched iphone 8 plus but the sound is not working properly but no any response from amazon.in so i thought no one should purchase aythng https://t.co/GNwHJq9Fqf
2698957,"So apparently, Amazon has their own third party shipping service they use called AMZL that is complete garbage.... https://t.co/BBLtAi7ZmD"
2452836,@AmazonHelp I had a word with your team also but they couldn't resolve issue.. They directly informed me they have a Prime team but they can
304591,@AmazonHelp Now my account has been locked for security reasons know to amazon only
830525,"@115850 @AmazonHelp still not getting response very poor service 
No one contact me."
2881861,@AmazonHelp Gracias :) Es importante
375842,@AmazonHelp where is my SNES Classic preorder??????????????? Ordered on 8/22!
327020,"@AmazonHelp Figuras de star wars, además de productos para el hogar o videojuegos"
2532795,@AmazonHelp No. Nothing received this morning after finding out about this screw up and after my call with the help line.
349738,@115850 No use of prime membership. Cancel n revert my money. Wasted so much valuable time in Amazon. Revert money. Good bye 👋🏼
644868,@115830 i had the most stupid and impolite chat with your customer service ten minutes ago. You should check your employees.
2490640,@AmazonHelp How do I access live chat? I click contact us but only gives me phone or email options.
2383329,@AmazonHelp Confirmation done for both order no.s. Please proceed further process.
229971,@AmazonHelp So you mean the iPhone 8 quiz contest is over and results are already announced?????
1288921,"@115830 you need to sort your drivers out, one of them just claimed to attempt delivery but nobody attempted to deliver anything, so for no reason my parcel has been delayed by another day, very dissappointing"
2308300,@AmazonHelp USPS says it left shipping partner facility in Kenosha WI at 3:23 A.M yesterday. That was the last update.
352129,Amazon refund service is worst @115850
2369604,@AmazonHelp No they were no help at all they just told me to buy the item and then didn’t apply the correct promotion
1526906,Thankyou to the agent at @115830 who said supervisor will call me regarding my damaged watch which arrived a day late! #noshow #liars #fu
1079396,@AmazonHelp That was not a solution. It was a excuse. You are having poor policy towards customer. Then what is meaning of that mail?? I need my money to my bank account.
2528839,¡Qué nervios! Ya van a ser las 12:00 am y van a comenzar las ofertas del #BuenFin2017 en @116875 ¡para comprar un chingo de cosas!
166446,"@115851 @AmazonHelp @115850 #JEFFBEZOS  have you founded amazon india to cheat and harass innocent people of India???

Why there is no action on bad behavior of customer care??

Be honest!!! Corrupt people can earn money but not respect!!!"
739101,"Purchased Haldiram cookies combo pack from @115850 . Packets did not have MRP printed on it.
#LegalMetrology"
787635,"@AmazonHelp For starters how about a delay in the pick up of a product for return by 10 days, which was delivered a day late and was defective."
1806508,"Best music app! Amazon music is awesome!!! Thank You! I'm hooked :)

@115821 
@AmazonHelp"
1501796,Bestelle nie wieder ein spiel bei @116316
2692716,@756892 @115830 I sent them a message through the customer services thing. Let's see if they confirm my guess that it was no longer in stock but still on the site.
2692789,My copy still hasn't arrived. Pre-ordered to arrive on 11/15. 4 days later no one can tell me why or where it is or when I can expect to receive it. @115821 https://t.co/iqci43UAOc
21568,"@AmazonHelp Ohhh so this how u treat a prime customer...unless u provide me resolution don't reply on this and also I am tagging big people from Amazon to look into it...stop send me tweets with empathy...I don't need it...m the customer, I'll go somewhere else"
429053,"@AmazonHelp Unsure, and I believe the email was accidentally emailed. Regardless, I'll just wait. no harm done. thank you for your help"
574982,amazon届くの早すぎ
66200,@AmazonHelp It was implied it would have all been sorted on Saturday?
1380277,なんでかしらんがアマゾンから有料動画の請求きてんだが。
2676437,"@AmazonHelp that's ok, i am on chat with Amazon guy, I want my order today as a promise of Prime member"
2485622,@AmazonHelp Amazon logistics Mais le seul vrai problème c est votre service client téléphonique !
1028962,@AmazonHelp 6 times scheduled for pickup. 3 went to wrong add &amp; 3 times the right add but never came and no comm.
1710827,Hey @115821 is it common practice to ship an expensive rifle scope in an envelope? #afraidtoopen
575971,"@AmazonHelp It says amazon shipping, was supposed to be prime! https://t.co/12FPO9RoW9"
2269155,"@AmazonHelp Desde https://t.co/LaDU7Q452l  Lo necesito, de verdad!!!! No puedo vivir sin el...."
404050,I spend soo much $$ buying books for my Kindle and have now realized my Prime membership gives me thousands of free reads. 😭 ILY @115821!!!
1271579,"@AmazonHelp @115850 I havnt got my refund yet...for my order no. 406-5219321-0534711, one of the red bull can was damaged."
2566966,"@124285 Juchhu, ich konnte mein Paket abholen! Luxus: es war schon offen und frei von @116316 Werbezettelchen..."
25901,@AmazonHelp Still no reply...my complaint is still pending
570127,@AmazonHelp Order did not arrive
2800384,@AmazonHelp No date specified for either item.
1341710,"@AmazonHelp Text said package lost, contact you, but no contact info anywhere. It's not a return. How do we contact you as you requested?"
462482,"@AmazonHelp Yes. The delivery date was this evening, now it’s estimated 12/1-2."
1113550,Amazonの注文履歴って到着してないのも表示されますか？？？教えて偉い人！！
83385,"@AmazonHelp 48 hours has gone by and I have not heard anything from Amazon after I was told that the ""teen"" group would get with me to resolve my issue. @115851 this is not good customer service. I have an upset daughter."
1323911,@AmazonHelp Ja. Die Versandart wurde vor ca. 2 Wochen auch extra auf Premium gestellt. Trotzdem bekam ich gestern die Mail das ich sie nicht pünktlich bekommen werde.
2470948,@AmazonHelp Hi there! Your 'Rate our Delivery Service' form does not allow respondents to 'Check all that apply' as advised as you are using radio buttons rather than check boxes so respondents can only select one option. https://t.co/q3KQvO9ql0
78748,@AmazonHelp All I hear is that I should get it my dec 5th but this is a Xmas gift that I am shipping out of country it needs to be mailed by dec 1st
232414,@AmazonHelp Please provide me link..m unable to find
1394398,I know it says until tmoro eve but I'm ac freaking out I haven't got my priority access code from @115830 yet 😭😭 @146898 #gbsolo
2113583,.@115821 has to be the best thing ever for Christmas shopping...
827135,@AmazonHelp @115821 @115830 @123644 @115851  hi team please check the screen shot regarding the same https://t.co/p4rUTUYNlN
619099,"@AmazonHelp @115850 @115830 wow wat professionalism at amazon, hav been following up to resolve concern past 6 days, n guess amazon is still solving the mystery internally hw to delay it further. Shame on Amazon who insist dey r cust centric rogues of first order disgusting dey r"
319195,@AmazonHelp my order which was due today was not delivered... totally disappointed and unsatisfactory...very poor service
2193242,@AmazonHelp I would request a call back for the same
1198528,I DONT EVEN HAVE AN @115821 PRIME ACCOUNT AND THEY CHARGED ME $107 jfkshaifkak so pissed off right now 😭👿👿
15672,"Fool me twice!  Another kindle release day, another missed ""guaranteed release day delivery""  #AMAZONFAIL"
215152,"@AmazonHelp I simply need invoice of my orders.cant you get such a simple thing when it is available on all other apps like Flipkart,Paytm..such a basic"
2317840,"アマゾンミュージックなかなか良き🤤💕
エルレくっそ懐かしい😭🙏 https://t.co/9ULXPpJJIc"
1824799,@AmazonHelp @7092 @115821 where is the order not received Today as well ... i want compensation https://t.co/UkIMH0oi0A
791477,"@AmazonHelp waiting for 2 parcels, was due for delivery yday, you said you attempted delivery but didn’t, know they’re due on the 17/10/17"
535771,Day 3 and no sign of my @115821 #Prime package that was guaranteed to be delivered Dec 1. This is now a matter of grit and survival. #FirstWorldProblems
2940217,@AmazonHelp They are still pending at the moment. I watch it over the next few days and get back in touch if both fully go out
2733941,@AmazonHelp Mais merci quand même de votre intérêt à mon impatience. 😉👍
764135,"@AmazonHelp Today at 2.59am I have replied to the email, do u want to prove me wrong ??"
381973,@115850 I tried calling delivery team but they are not responding please contact me back 8867771374 and let me know status of my order.
2940267,"@AmazonHelp For the 4 the time, I haven’t received any emails from you. I can come to office, login n show you if you want"
2969503,Just opened my package... this is how my Christmas lights came to me... do better @115821 #theybetterwork https://t.co/6dO89gLjqz
2902479,"@AmazonHelp says “ Saturday, 25 November
12:03 AM
Parcel left the carrier facility
Manchester, STRETFORD GB “"
1763833,@AmazonHelp on my orders page it says an item is still arriving although i already received and picked it up?? how do i stop this https://t.co/mYbJd0cvjy
2922568,"@AmazonHelp Não tenho certeza ainda, mas acho que vou começar com o do John Green (João Verde, pros amigos) pq to mt curiosa kkkk"
1570263,"I have never had any issues with getting things from @115821 in the past and have always had great customer service, until now."
2896067,I think @115830 is way behind on deliveries. I've got Prime membership which should get me next day delivery however everything is saying at least Thursday.
1497904,@AmazonHelp Is there a specific number I can call? Because customer service don’t know what to do
30028,@AmazonHelp ご返信ありがとうございます。問い合わせさせていただきました。ご丁寧にありがとうございます。
464323,Amazon大好きっ子だしプレミアム会員なるか
2424539,@AmazonHelp i was wondering when my order will be shipped? My Order is # 205-0259599-2733945 hopefully you can help me greetings from the Netherlands
2135646,"@115821 useless delivery service, of no ones in, leave it with a fucking neighbour you useless pricks, fuck off beyond belief considering it’s already taken 3 days, why the fuck do I even bother paying for prime #cunts"
757695,@AmazonHelp When I went to apply to be a driver. Las Vegas wasn’t available
595715,@115830 Am currently away on a £4000 50th birthday trip in Oregon.Husband bought me a Sony DSC-HX90 as a gift. Just opened box. Charging cable that goes into camera is INCORRECT CABLE. NO photos from a £3000 50th trip!!! Advise!!!! Need camera now!! for £4000 trip right now!
1103666,@AmazonHelp how many times i need to tell u the story. u aasholes
359522,"@AmazonHelp You guys are jerk..
Go die you Morons.. 
Refund my Money you Idiots"
1871850,@AmazonHelp Really worst service I have requested to you coz of Diwali.. I will make sure I will never ever buy product from amazon..
2879480,@AmazonHelp Amazon India only gives false assurance. Strange Mr. Agarwal is not aware of this fraud till now.
999162,"@AmazonHelp Second thing is as u told MSOP not guaranteed for COD method , i reffered to your COD T&amp;C and did not find any such terms (1/2) https://t.co/XHeWmk5Ns2"
98659,Los de @132703 han conseguido que el siguiente pedido de @116928  me llegue a un locker. Allí sí reparte Seur y llegan al día siguiente (que para eso tengo el prime).
312994,@AmazonHelp  I need a guarantee from Amazon about the product. It will be as shown in picture which I had earlier provided &amp; not a repeat
1100955,Hey @115830 please pay my seller funds which has been held for over 115 days! __email__ https://t.co/RrNZ0KyIUE
2791985,Solo puedo decir una cosa...es una chulada @116875 Prime!! exactamente 24 hrs.
1371842,@115821 I ordered something on Monday. Found it odd I needed to pay 1 day delivery to guarantee by Friday. Now it shows no arrival till mon
1786652,"@AmazonHelp Me bloquearon el acceso a mi cuenta, me enviaron mail pero hasta ahora no me han llamado"
2249779,@AmazonHelp C’est le colis d’un client. C’est pas la 1ère fois que je vous interpelle sur les méthodes de livraisons de ces sociétés privé #TNT
2431168,@AmazonHelp Email has been my choice as I really don't have time to be on the phone or chat handling personal matters while I'm at work.
486069,@AmazonHelp Thankyou
1449067,@AmazonHelp can someone explain how leaving a package in an unsecured foyer for a multi dwelling is appropriate?
1207234,@119625 Please add Chromecast support. Even Voot has it.
1155403,@AmazonHelp He intentado utilizar @49411 como punto de recogida tal y como he hecho muchas veces y ya no me aparece.
1172213,"But hey @115830, it's ok.  Not an important package.  Not like it's card for my sister's wedding invites.  Just leave it wherever. https://t.co/B3KQ8TUpxr"
524892,@AmazonHelp I contacted them and we finally got it sorted out. Thanks but I don’t think I’ll do amazon trade in again.
2821609,"Waited in all day yesterday but yet again 
@115830 #Prime fail to deliver  😡😡😡"
1067759,"@AmazonHelp Heyy my stupid lord, how many times i need 2 say that i have wrote back on ur recentmost mail, 12 hrs back. What more?"
1521824,Amo a @116875 Es la primera vez que me llega un pedido en domingo.
1395621,@AmazonHelp Then.arrange me replacement with other packaging if same product with your updated MRP or refund me money which you have taken more from MRP https://t.co/taUftniDBd
5213,@115850 Customer service may problem hai. ..customers ko react nahi karte
805611,"@AmazonHelp Ur store card service is bad. Made $800 pymnt on 7th money taken from bank, put on a hold. Told wait 1 day, 2 days now the 15th?"
224154,FAV si eres como yo que solo espera las ofertas de @116875 por #ElBuenFin
2367957,@AmazonHelp It says it shipped today… a week after release. Next time ill go to a store to buy a preordered system. Geez… https://t.co/pwVtAeyeB3
1061362,@AmazonHelp @115821 I must be confused about what 2 day shipping means. #prime #amazon https://t.co/zK9kscGgLO
1748170,@115830 all my order has said all day is “dispatching now delivered before 9pm”. I leave this office in 1 hour 4 mins :(
2848160,Amazonのワンクリックなんちゃらの設定で郵便番号入力してもエラー吐くんだがどうすればいいん？ https://t.co/c6XrxGiLaC
2573820,Both @17458 and @115821 have failed me this week 🤦🏾‍♀️
1239365,"@AmazonHelp Here you go. And as I said before, it’s a residential house I’m getting it delivered to, no office to accept the packages. I’ve never had this problem before. https://t.co/EYq3Wsf91V"
423471,@169617 No thank you ..I just made a order with amazon 20 days back.my order was canceled but no refund yet. @115850  @19812  When..
271570,"@AmazonHelp お仕事ご苦労さまです。
返品申し込みをさせて頂きました。
完全な誤商品というよりは商品ページの記載に問題があるのでは？という気がしておりますが、返品しますのでまあもういいかなという感じです。今日使いたかったので不信感で腹が立ってしまいました。
わざわざリプありがとうございました。"
575922,@AmazonHelp 以前１度オフにしたような気もするのですが、買い物等でよく利用していたのでうっかり設定し忘れていたのかもしれません。元々入ろうか迷っていたので、せっかくなので最大限楽しもうと思います。リプライありがとうございました。
2316987,"@115850   Taking extra delivery charge for guaranteed delivery but not deliver  product on time, worst service experience Order # 402-4592125-7729953  &amp; 402-1247383-9489136"
1123332,@115850 I'm not received my order but it's show on your website that it deliver Order# 405-7714668-3126740. Orient Fan refund not came
1082359,"@AmazonHelp I'm pissed.
Also, @127390 I'M CRYING. I CAN'T BELIEVE YOUR BOOK'S BEEN OUT FOR LIKE 2 WEEKS &amp; I STILL HAVEN'T READ IT 😭💔 https://t.co/kmgjVlW6zh"
2761686,"@AmazonHelp I have ordered Reputation magazines vol 1 and 2 and as well as the album by Taylor Swift, and it said it will be dispatched by yesterday, but it still haven't? I'm supposed to get it by tomorrow, what happened?"
1572964,"@115830 looked at item which said order within 11hrs for next day del, added item to basked 1 hr later and del is now 2 days away, why?"
972851,@115821 @AmazonHelp  https://t.co/KNnqrumA0m
2528249,"@115850 I can't add my mastero or rupay cards to amazon, can you help me with it?"
34500,"@AmazonHelp I am getting ""We're sorry but we encountered an error when processing your request. Please try again"" When payi with 2 dif cards"
2317671,"@232600 When your 1st delivery from @AmazonHelp is late then gets lost, then the 2nd delivery also fails to turn up on time - oh &amp; u pay for Prime"
1553273,@AmazonHelp Thanks
1112665,"@135834 @115850 It happened to me also ranjit sir..when the item is out for delivery they pit this msg usually.. amazon will deliver it, dont worry."
2930664,@AmazonHelp Variety!
1727443,"@AmazonHelp @124285 sagt ""Der Empfänger ist nicht zu ermitteln (Name nicht auf Klingel/Briefkasten)."", aber das ist Bullshit, mein Name steht da dran"
2845478,"@AmazonHelp Pedí una Pantalla TCL, programaron la entrega para el Martes 21, luego quedaron para el jueves 23, cancelaron mi compra y han echo un relajo para poder resolver mi problema... cuanto más?"
205219,@AmazonHelp two of my packages haven’t even shipped yet
752358,"Dear @115850, pls include the translator's name next to the author's: ""N Kalyan Raman (Translator)"". Thank you. https://t.co/QqzBhb26MQ"
2434583,"@115850 This is 3rd time I have tried placing an order for a book and again the payment is not accepted😑
I would not mind if its a gift😜"
424061,"@AmazonHelp no need of all these things if i dont get my order today,i'l order same from other sites."
2965337,"Apparemment @120533 n'aime pas les commentaires négatifs, refus de publier mon commentaire, qui est soft en plus, il faut assumer quand on envoie un article abimé alors que le carton est intact !#lesnerfs"
1424686,"@115833 #alexa keeps playing Tonight I’m Garth Brooks, not actual Garth Brooks when I ask for “songs by garth brooks” what do I do?"
223907,"@AmazonHelp great feck indean Festival, https://t.co/DgHnZgx5bB"
2667339,@AmazonHelp I have received two packages out of 3. Kindly take action against the agent whose number is mentioned on the message. Some other agent delivered instead of him.
513465,"@AmazonHelp Hi, sorry I just checked my emails, I ordered it myself 😂"
2291454,"@120533 Bonjour :) J'ai un soucis avec une commande, impossible de contacter le SAV, possible de m'aider par DM ? La bise &lt;3"
2075321,"@115850 i do jio 399 pack at 16 oct by amazon pay.until I did not get cash back amount.please help 
My gmail __email__"
877654,@AmazonHelp TYSM....!??  y couldn't u send me this link first..????  I just did to a live person now... Finally.  After two days of complaining
136975,"@AmazonHelp Thanks for wasting my time and linking me to the US support page, i'm in the UK!!"
62164,"Despite the massive sticker on the box that says: EXPLODES INTO FLAMES IF DAMAGED, the @115821 delivery dude still gave it a good toss. https://t.co/Y0OXVQC3wA"
1477998,"@AmazonHelp Hi, I’ve got some information I wanna send who do I send it too? I think you have staff that and doing dodgy stuff"
179563,@128308 Does not work and you don't have customer support as well https://t.co/F3QCGd0pxG
435730,@AmazonHelp What is the limit of your affirmative action? Why I am suffering? Why don't you punish Dculprit instead of making me more fool @71968
2309107,@AmazonHelp Team. It is already with SM team and CS team thru Facebook. No more forms is being filled here. Pls help resolve asap
316310,"@AmazonHelp sumthing wrong in my account, lost prime membership, no order history, cust service not taking my calls. Manisha Chandnani"
1373259,"@117093 Train baggers! Casualties yesterday: bananas, apples, fresh ravioli - jammed in with 12-pk box LaCroix, other heavy cans."
580675,Hey @115850 is there a way to get this retuned back? Thanks in advance 🙏 https://t.co/0zf488mMok
73518,@115830 do you consider a communal area of a block of flats a safe place to leave a delivery? Especially when I am in the flat all day? Lucky my neighbours are not thieves.
741624,@AmazonHelp (2/2) delivery guy s contact doesn't get reach. Says number is wrong. What to do now?
777224,"@AmazonHelp I have already did, didn't I tell you I am talking to Satish from your team. I am not getting any revert on mails"
665179,@AmazonHelp I didn't get any link or mail from your side to reply on that. The form sent by u two days back has been successfully submitted. Have a look
2488985,@115830 were is my refund for that prime account I never wanted but you still took money from 2 separate accounts for?
1912666,Grazie @120540 @AmazonHelp @14398 @34901 @117795 come farei senza di voi 🔝🤗 https://t.co/5f0JCLEJeG
24999,@115821 Deducting $10.99 from my credit card every month. Tried reaching you on your toll-free number but no help.
